name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Dal Chana 500gm","Dairy & Staples",60,77,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/dalchana_108f905d-05b5-401e-9079-68a153fad19a.jpg?v=1642597256","Premium farm-fresh Dal Chana 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":33,""stock"":50},{""weight"":""1 kg Pack"",""price"":60,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":114,""stock"":40}]"
"Dal Masoor Sabut 500gm","Dairy & Staples",75,96,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/FpsDalMasoorSabut500gm.jpg?v=1642767253","Premium farm-fresh Dal Masoor Sabut 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":41,""stock"":50},{""weight"":""1 kg Pack"",""price"":75,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":143,""stock"":40}]"
"Dal Malka Masoor 500gm","Dairy & Staples",70,90,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Dalmasoor.jpg?v=1642663948","Premium farm-fresh Dal Malka Masoor 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":39,""stock"":50},{""weight"":""1 kg Pack"",""price"":70,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":133,""stock"":40}]"
"Dal Kabuli Chana Big 500gm","Dairy & Staples",70,90,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/kabuliChanabig.jpg?v=1642597282","Premium farm-fresh Dal Kabuli Chana Big 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":39,""stock"":50},{""weight"":""1 kg Pack"",""price"":70,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":133,""stock"":40}]"
"Dal Moong Chilka 500gm","Dairy & Staples",80,102,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/moongdalchilka.jpg?v=1642768056","Premium farm-fresh Dal Moong Chilka 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":44,""stock"":50},{""weight"":""1 kg Pack"",""price"":80,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":152,""stock"":40}]"
"Dal Rajma Chitra 500gm","Dairy & Staples",90,115,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/rajmachitra_82129d5a-e29f-4b3b-88e5-9486e19779f9.jpg?v=1642768756","Premium farm-fresh Dal Rajma Chitra 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":50,""stock"":50},{""weight"":""1 kg Pack"",""price"":90,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":171,""stock"":40}]"
"Dal Moong Sabut 500gm","Dairy & Staples",75,96,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/moongdalsabut.jpg?v=1642768166","Premium farm-fresh Dal Moong Sabut 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":41,""stock"":50},{""weight"":""1 kg Pack"",""price"":75,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":143,""stock"":40}]"
"Dal Urad Chilka 500gm","Dairy & Staples",80,102,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/UradDalchilka.jpg?v=1642768849","Premium farm-fresh Dal Urad Chilka 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":44,""stock"":50},{""weight"":""1 kg Pack"",""price"":80,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":152,""stock"":40}]"
"Dal Moong Dhuli 500gm","Dairy & Staples",85,109,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/MoongDhuliDal.jpg?v=1641313961","Premium farm-fresh Dal Moong Dhuli 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":47,""stock"":50},{""weight"":""1 kg Pack"",""price"":85,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":162,""stock"":40}]"
"Dal Black Chana 500gm","Dairy & Staples",60,77,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/FpsDalBlackChana500gm.jpg?v=1642595440","Premium farm-fresh Dal Black Chana 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":33,""stock"":50},{""weight"":""1 kg Pack"",""price"":60,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":114,""stock"":40}]"
"Dal Arhar 500gm","Dairy & Staples",80,102,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/FpsDalArhar1kg_7af7e6bd-cb2e-4619-bd40-d4ba7dfc905d.jpg?v=1642595156","Premium farm-fresh Dal Arhar 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":44,""stock"":50},{""weight"":""1 kg Pack"",""price"":80,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":152,""stock"":40}]"
"Dal Urad Sabut 500gm","Dairy & Staples",80,102,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/uraddalsabut.jpg?v=1642768898","Premium farm-fresh Dal Urad Sabut 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":44,""stock"":50},{""weight"":""1 kg Pack"",""price"":80,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":152,""stock"":40}]"
"Dal Urad Dhulli 500gm","Dairy & Staples",90,115,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/UradDalDhuli.jpg?v=1642768875","Premium farm-fresh Dal Urad Dhulli 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""500g Pack"",""price"":50,""stock"":50},{""weight"":""1 kg Pack"",""price"":90,""stock"":60},{""weight"":""2 kg Value Pack"",""price"":171,""stock"":40}]"
"Medjoul Natural Dates 1kg","Fruits",220,282,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/MedjoulNaturalDates1kg.jpg?v=1646228217","Premium farm-fresh Medjoul Natural Dates 1kg. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":66,""stock"":50},{""weight"":""500g"",""price"":121,""stock"":60},{""weight"":""1 kg"",""price"":220,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":418,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":1012,""stock"":25}]"
"Date Crown 500gm","Vegetables",275,352,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/41R2s_ZVfRL_1.jpg?v=1641810670","Premium farm-fresh Date Crown 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":83,""stock"":50},{""weight"":""500g"",""price"":151,""stock"":60},{""weight"":""1 kg"",""price"":275,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":523,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":1265,""stock"":25}]"
"Kimia Gold Pkt","Vegetables",220,282,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/kima.png?v=1643803844","Premium farm-fresh Kimia Gold Pkt. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":66,""stock"":50},{""weight"":""500g"",""price"":121,""stock"":60},{""weight"":""1 kg"",""price"":220,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":418,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":1012,""stock"":25}]"
"Kari Patta","Vegetables",30,38,"1 Bunch",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/karipatta.jpg?v=1642154317","Premium farm-fresh Kari Patta. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""1 Bundle"",""price"":30,""stock"":50},{""weight"":""2 Bundles (Saver)"",""price"":57,""stock"":40}]"
"Loki Goal","Vegetables",50,64,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/grocerapp-ghia-pumpkin--5f08128923edb.jpg?v=1642154289","Premium farm-fresh Loki Goal. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":28,""stock"":60},{""weight"":""1 kg"",""price"":50,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":95,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":230,""stock"":25}]"
"Soya (Dill)","Vegetables",63,81,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/soya.jpg?v=1648202507","Premium farm-fresh Soya (Dill). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g Pack"",""price"":63,""stock"":50},{""weight"":""500g (Twin Pack)"",""price"":120,""stock"":40},{""weight"":""1 kg (Family Pack)"",""price"":233,""stock"":30}]"
"Papita Small","Fruits",195,250,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/40114961-3_4-fresho-papaya-small_1.jpg?v=1642262677","Premium farm-fresh Papita Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":59,""stock"":50},{""weight"":""500g"",""price"":107,""stock"":60},{""weight"":""1 kg"",""price"":195,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":371,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":897,""stock"":25}]"
"Apple Washington","Fruits",160,205,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BulkWashingtonAppleLargeSize20Kg.jpg?v=1641643782","Premium farm-fresh Apple Washington. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":48,""stock"":50},{""weight"":""500g"",""price"":88,""stock"":60},{""weight"":""1 kg"",""price"":160,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":304,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":736,""stock"":25}]"
"Kamal Kakdi","Vegetables",125,160,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/KamalKakdi.png?v=1642153551","Premium farm-fresh Kamal Kakdi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":38,""stock"":50},{""weight"":""500g"",""price"":69,""stock"":60},{""weight"":""1 kg"",""price"":125,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":238,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":575,""stock"":25}]"
"Leek","Exotics",90,115,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/kamus-leek-seeds-allium-porrum_1.jpg?v=1642152473","Premium farm-fresh Leek. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g Pack"",""price"":90,""stock"":50},{""weight"":""500g (Twin Pack)"",""price"":171,""stock"":40},{""weight"":""1 kg (Family Pack)"",""price"":333,""stock"":30}]"
"Dft Kishmish Long 500gm","Dairy & Staples",140,179,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/product_30_301_7c1cbe8e-891a-4b38-8b02-26190b248b91.jpg?v=1642845855","Premium farm-fresh Dft Kishmish Long 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in cool dry place or refrigerate dairy items below 4°C","[{""weight"":""250g Pack"",""price"":140,""stock"":50},{""weight"":""500g (Twin Pack)"",""price"":266,""stock"":40},{""weight"":""1 kg (Family Pack)"",""price"":518,""stock"":30}]"
"Bhutta Dana (Peeled Corn)","Ready-to-Cook & Cut Produce",24,31,"200Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/peeledcorn_b5441b47-630a-439a-bb7f-5849019d9466.jpg?v=1690526878","Premium farm-fresh Bhutta Dana (Peeled Corn). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g Tray"",""price"":24,""stock"":50},{""weight"":""500g Family Tray"",""price"":44,""stock"":40},{""weight"":""1 kg Bulk Kitchen Pack"",""price"":84,""stock"":25}]"
"Pear Tanchi Imported","Fruits",195,250,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/pear_tanchi_c02bd7fc-3434-4a96-a451-34c5ec14608d.jpg?v=1690526860","Premium farm-fresh Pear Tanchi Imported. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":59,""stock"":50},{""weight"":""500g"",""price"":107,""stock"":60},{""weight"":""1 kg"",""price"":195,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":371,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":897,""stock"":25}]"
