name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Kinley Water 500ml","Vegetables",10,13,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/kinleywater500ml.jpg?v=1643805015","Premium farm-fresh Kinley Water 500ml. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":15,""stock"":60},{""weight"":""1 kg"",""price"":15,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":29,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":69,""stock"":25}]"
"Medjoul Natural Dates 500gm","Fruits",950,1100,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/dates.jpg?v=1644925085","Premium farm-fresh Medjoul Natural Dates 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":285,""stock"":40},{""weight"":""500g"",""price"":523,""stock"":50},{""weight"":""1 kg"",""price"":950,""stock"":60}]"
"Fps Dft Anjeer","Fruits",1413,1809,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Anjeer_ee06dd99-dc6a-4e9a-bebc-d561b902767c.jpg?v=1690527805","Premium farm-fresh Fps Dft Anjeer. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":424,""stock"":40},{""weight"":""500g"",""price"":777,""stock"":50},{""weight"":""1 kg"",""price"":1413,""stock"":60}]"
"Salad Pata Red","Vegetables",108,209,"300gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/salad-pata-red-freshproduceshoppe-1024x1024_1.jpg?v=1642399985","Premium farm-fresh Salad Pata Red. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":32,""stock"":50},{""weight"":""500g"",""price"":59,""stock"":60},{""weight"":""1 kg"",""price"":108,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":205,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":497,""stock"":25}]"
"Grapes Red Imported","Fruits",149,186,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GrapesRedImp.jpg?v=1641981610","Premium farm-fresh Grapes Red Imported. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":45,""stock"":50},{""weight"":""500g"",""price"":82,""stock"":60},{""weight"":""1 kg"",""price"":149,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":283,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":685,""stock"":25}]"
"White Onion","Vegetables",210,263,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/whiteonion.jpg?v=1643634982","Premium farm-fresh White Onion. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":63,""stock"":40},{""weight"":""500g"",""price"":116,""stock"":50},{""weight"":""1 kg"",""price"":210,""stock"":60}]"
"Dry Fruit Basket Plate","Fruits",990,1238,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Pista500gm.jpg?v=1666340521","Roasted Pista 500Gms Plate -1...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":297,""stock"":40},{""weight"":""500g"",""price"":545,""stock"":50},{""weight"":""1 kg"",""price"":990,""stock"":60}]"
"Walnut 500g","Fruits",1050,1313,"1pkt",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/wlnut.jpg?v=1665892764","Premium farm-fresh Walnut 500g. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":315,""stock"":40},{""weight"":""500g"",""price"":578,""stock"":50},{""weight"":""1 kg"",""price"":1050,""stock"":60}]"
"Tori","Vegetables",50,63,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/tori.jpg?v=1642242966","Premium farm-fresh Tori. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":28,""stock"":60},{""weight"":""1 kg"",""price"":50,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":95,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":230,""stock"":25}]"
"Matar (Green Peas)","Vegetables",56,113,"250g",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/green-peas-500x500_1.jpg?v=1642230979","Premium farm-fresh Matar (Green Peas). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":17,""stock"":50},{""weight"":""500g"",""price"":31,""stock"":60},{""weight"":""1 kg"",""price"":56,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":106,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":258,""stock"":25}]"
"Palak","Vegetables",150,188,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/1515419-01.jpg?v=1642262466","Premium farm-fresh Palak. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":45,""stock"":50},{""weight"":""500g"",""price"":83,""stock"":60},{""weight"":""1 kg"",""price"":150,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":285,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":690,""stock"":25}]"
"Mushroom Box","Exotics",70,88,"1box",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/1615630141388_variant_5c80d9cad8b2f755a2d44035_1_1.jpg?v=1642237216","Premium farm-fresh Mushroom Box. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""1 Box (125g)"",""price"":70,""stock"":40},{""weight"":""2 Boxes (250g Duo)"",""price"":133,""stock"":30}]"
"Kundru (कुंदरू)","Vegetables",71,91,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ivy-gourd-500x500_1.jpg?v=1642151390","Farm fresh Kundru (कुंदरू) directly from Bhopal farmers & local mandis. Chemical-free, pesticide-monitored, handpicked and ozone washed for maximum purity and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":71,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":135,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":327,""stock"":25}]"
"Ginger New","Vegetables",70,88,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GingerNew.jpg?v=1646299752","Premium farm-fresh Ginger New. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Dhaniya","Vegetables",38,48,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Coriander_Dhaniya_1.jpg?v=1641976599","Premium farm-fresh Dhaniya. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":11,""stock"":50},{""weight"":""500g"",""price"":21,""stock"":60},{""weight"":""1 kg"",""price"":38,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":72,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":175,""stock"":25}]"
"Shimla Mirch (Capsicum)","Vegetables",30,38,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Capsicum-750x750_1.jpg?v=1642416876","Premium farm-fresh Shimla Mirch (Capsicum). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":17,""stock"":60},{""weight"":""1 kg"",""price"":30,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":57,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":138,""stock"":25}]"
"Zuchini Green","Vegetables",78,98,"300Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Zucchinigrn.jpg?v=1642233306","Premium farm-fresh Zuchini Green. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":23,""stock"":50},{""weight"":""500g"",""price"":43,""stock"":60},{""weight"":""1 kg"",""price"":78,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":148,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":359,""stock"":25}]"
"Loki Long","Vegetables",50,63,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/loki-long-freshproduceshoppe-1024x1024_1.jpg?v=1642154522","Premium farm-fresh Loki Long. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":28,""stock"":60},{""weight"":""1 kg"",""price"":50,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":95,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":230,""stock"":25}]"
"Lasan Desi","Vegetables",70,88,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/garlic-desi-1024x1024_1.jpg?v=1642151823","Premium farm-fresh Lasan Desi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Chukander","Vegetables",45,56,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/vFUqmU4J_400x400_1.jpg?v=1641640288","Premium farm-fresh Chukander. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":14,""stock"":50},{""weight"":""500g"",""price"":25,""stock"":60},{""weight"":""1 kg"",""price"":45,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":86,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":207,""stock"":25}]"
"Arbi ( अरबी)","Vegetables",69,88,"500Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/arbi-600x600-500x500.png?v=1641538546","Fresh and Nutritious Arbi (अरबी) – Perfect for Your Kitchen!Discover the earthy goodness of Arbi (अरबी), a versatile and nutrient-rich root vegetable available exclusively at E-Vegetable Bazaar. Loved for its rich texture and unique flavor, Arbi is a staple ingredient in Indian households and a must","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":38,""stock"":60},{""weight"":""1 kg"",""price"":69,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":131,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":317,""stock"":25}]"
"Amla (Small)","Vegetables",90,115,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/amla-fresh-3.jpg?v=1641460181","Amla, also known as Indian Gooseberry (scientific name Phyllanthus emblica), is a small, round fruit with a vibrant green color and a slightly sour, tangy taste. It is rich in Vitamin C, antioxidants, and other essential nutrients, making it a highly valued fruit in Ayurveda and traditional medicine","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":27,""stock"":50},{""weight"":""500g"",""price"":50,""stock"":60},{""weight"":""1 kg"",""price"":90,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":171,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":414,""stock"":25}]"
"Khira Banglore","Vegetables",50,63,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/1638945566865_variant_5bffa3317978096c909f650a_1_1.jpg?v=1642071882","Premium farm-fresh Khira Banglore. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":28,""stock"":60},{""weight"":""1 kg"",""price"":50,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":95,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":230,""stock"":25}]"
"Papita","Fruits",95,119,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/PapayaRipe_394x_1.jpg?v=1642262585","Premium farm-fresh Papita. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":29,""stock"":50},{""weight"":""500g"",""price"":52,""stock"":60},{""weight"":""1 kg"",""price"":95,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":181,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":437,""stock"":25}]"
"Zuchini Yellow","Vegetables",78,105,"300Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ZuchiniYellow.jpg?v=1642233126","Premium farm-fresh Zuchini Yellow. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":23,""stock"":50},{""weight"":""500g"",""price"":43,""stock"":60},{""weight"":""1 kg"",""price"":78,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":148,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":359,""stock"":25}]"
"Cherry Tomato","Exotics",90,113,"200Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Cherry-Tomatoes_1.jpg?v=1641637829","Premium farm-fresh Cherry Tomato. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":27,""stock"":40},{""weight"":""500g"",""price"":50,""stock"":50},{""weight"":""1 kg"",""price"":90,""stock"":60}]"
"Tomato Banglore","Vegetables",13,38,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/banglore-tomato.jpg?v=1642242992","Premium farm-fresh Tomato Banglore. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":15,""stock"":60},{""weight"":""1 kg"",""price"":15,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":29,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":69,""stock"":25}]"
